coffee_shop_name,Text,star_rating
Apanas Coffee & Beer ," 9/26/2016 The food for lunch is okay but far from great. To my knowledge they just bring in sandwiches from another Austin eatery and reheat it. The beer selection is craft only and starts at $5-6 per beer. I also tried an iced coffee and it was okay, but very expensive. It was $1.50 more than the same iced coffee at Dominican Jos down the block but half the size. Working nearby, I'm happy that I went to try it out, but now that I've been there twice to get an idea of what it's about, I won't be returning. ", neutral 
Apanas Coffee & Beer , 10/10/2016 Loved this place! We stayed around the corner so ended up passing by to and from our hotel. These guys were so nice. Great beer. Great coffee. Very friendly and definitely a place we will come back to next time we're in Austin. , pos 
Apanas Coffee & Beer , 9/21/2016 Stopped in for a quick pit stop to get out of the heat. Found out Apanas had only just opened. The staff was so friendly and nice. Great humor and indulged us in some conversation. Selection of beers is great. Coffee is good. Appreciate all the non-dairy milks on offer. Highly recommend! , pos 
Apanas Coffee & Beer , 9/14/2016 What an awesome little cafe and beer bar! Aamil the owner and Tony the beer manager were so friendly! And the tap list was on point !! , pos 
Apanas Coffee & Beer ," 9/16/2016 Apanas is definitely my favorite coffee in the north Austin area. Best drips in town! Mix that with great beer, sandwiches, fresh juices and great people, you get Apanas. Now it's in S Austin! Perfection. ", pos 
Apanas Coffee & Beer ," 9/25/2016 My family came here for afternoon drinks. The environment was very friendly and the service was wonderful.  The bartender was. Wet knowledgeable about the beers they had on tap. The noise level was pleasant, with the exception of some odd music choices. It seems to be a great place to go for a beer if you want to be able to hear each other talk. ", pos 
Apanas Coffee & Beer , 9/10/2016 Good selection of local Austin area craft beers and coffee drinks. The location is brand new so everything is very clean and modern. Staff was friendly and helpful as well. , pos 
Apanas Coffee & Beer ," 10/19/2016 The staff was extremely friendly and welcoming. I just had a latte on my way to a meeting, but this would be a great place to do some work. They also have several local drafts on tap. ", pos 
Apanas Coffee & Beer , 9/9/2016 Really enjoying a pour over coffee and the delightful staff. Looking to come back here later to try out all the beers on tap! , pos 
Apanas Coffee & Beer , 9/2/2016 First to Review We've enjoyed the Domain location.  Excited it's coming to SoCo!! , pos 
Epoch Coffee ," 12/4/2016 Sister Epoch! I really like the coffee here, I like the coffee at the OG Epoch...all the same. The staff is great here. There are plenty of seats and the bathrooms are CLEAN!!!  The only complaint I have is that the seats aren't cushy like the OG Epoch, they're kinda hard. And it doesn't have nearly as much character as Epoch 1.  It's a solid choice for knowing it's not going to be packed, it WILL be quiet, you will get great service, and you WILL get work done. :) ", pos 
Epoch Coffee ," 12/4/2016 1 check-in Perfectly fine coffee shop. The coffee is good, but nothing outstanding. Their Drip of the Day was a bit too watery for me. Had to add a lot of sugar to it. Their mocha was very good though, nice and full-flavored.  The interior was pretty neat. Understated with plenty of seating. Perfect place to be on a chilly, rainy day. ", neutral 
Epoch Coffee ," 10/25/2016 1 check-in I'd be wanting to try this spot for a long time and when the opportunity finally presented itself, I eagerly jumped!  After circling the lot a few times for a parking spot, I contemplated if this was worth a to-go latte, but I was determined. The coffee shop is tucked away in The Village shopping center with the hellish aforementioned parking lot of customers of all the various business competing for a spot.  Already a little defeated by the time I entered Epoch, I was welcomed by a relaxing atmosphere with a ton of seating options. I immediately realized it was a coffee shop really designed for people looking to plug-in and get some serious work done. They even have a nice patio in the back to take your work outside. If I have a long work day in the future, I'll know to go here to get in the zone, however for a casual meet-up, this might not be your place.  While there's definitely not a sense of urgency with the wait staff, it was more the lack of customer service that left a little more to be desired for me. In addition, compared to the standard sizes seen elsewhere in coffee shops, the large was more like a small. ", neutral 
Epoch Coffee ," 11/20/2016 1 check-in Cute place. Try the Mojo iced coffee... bomb.com. Plenty of indoor space: tables, bar seating and sofas. There's a quaint little outdoor seating area out back-- a portion of the outdoor space is covered. As far as the service, eh... it's not the best; friendly, but a bit slow to acknowledge their customers, which was a bit awkward to experience and to watch. All in all, Epoch is a pretty good coffee spot. I'd return for the Mojo. Chai Chai and mojo ", pos 
Epoch Coffee ," 8/3/2016 I'm not sure what it is about this place, but I feel like every time I step foot in it I am being silently judged by the baristas, like they don't think I'm jiggy-enough-with-it to be in their presence. I also think it's strange they only have 2 or so latte flavors... the first time I visited I desperately scanned their tiny menu for even a hint of options, but alas, vanilla it was.  I can't quite explain it, just something about the vibe here makes me wanna whip my phone out and Google Map other coffee shops. ", neutral 
Epoch Coffee ," 12/1/2016 1 check-in Really cool place! I had a meeting scheduled here by someone, and I am so glad they did. Great vibe and atmosphere! Highly recommend!  This is a gem! ", pos 
Epoch Coffee ," 2/4/2016 8 check-ins Listed in Austin Espresso Essentials Epoch has a wonderful hipster vibe to it - great ambience and really chill, friendly workers. They also have a wide menu - pour over, drip, cold brew, and espresso coffee drinks as well as a number of teas. The staff is also very helpful, answering questions any customers may have, and are easy to converse with.  I ordered a simple latte, and sat at the bar, but there is a wide range of seating from couches to small tables. Their espresso has a wonderful bitter coffee taste - super satisfying. I will warn that if you prefer sweeter drinks, you may want to order something with an added flavor of some kind. I've also heard their french press is great, but haven't tried it yet.  It's the perfect spot to catch up with friends or work. I'll come here again if I'm ever in North Austin! Latte + Vanilla Latte ", pos 
Epoch Coffee ," 7/29/2016 3 check-ins This location is on par with it's OG location (North Loop) it terms of drinks and the atmosphere is pretty good. I really love that they serve hot tea pots here. But I have a few issues:  1. The food. They have a decent kitchen just sitting there. When they first opened they used to make snacks and this was awesome! Now, the food and selection is sub par and unappetizing -- everything is prepackaged and brought in. The OG location does this too but they have way better vendors.  2. The hours. They used to be open until midnight but now close at 10pm. I hate this especially since the other location is 24 hours. While I don't think this location should be open 24 hours, I'm not sure why they're closing so early when the place is still really busy at 10pm. Bring back later hours... 12pm Thursday, Friday, Sat? Makes sense being next to Alamo Draft House.  3. The music. It's way too loud most of the time. I just heard a lady say ""it's too loud in here I can't hear you let's go outside"". The baristas often have the music BLASTING to where you will have a hard time hearing the person in front of you. I can't think. Don't even try talking a call inside... They also play weird shit. Play something your general customer population will enjoy, I'm not into your 80s metal. *** As I am writing this! A second group of moved out side ""is it quite out there?"" *** ", neutral 
Epoch Coffee , 9/15/2016 1 check-in The fella with he big beard and glasses sold me on the Ethiopian V60 pour over. I'm not a big fan of coffee but this man sold me on the best cup of joe I've ever had. I'll be returning again! Thank you for being so kind and patient. The world needs more people like you! Ethiopian V60 pour over! , pos 
Epoch Coffee ," 7/31/2016 The coffee at this place is tricky, because once you come here, you might compare the taste of coffee at other shops and it wont do it for you.  The first time you try their iced latte with a shot of vanilla and sweetened to perfection, you will never feel the same euphoric feeling again, and its kind of a bummer.    But its better to have had this just once in your life then never again.  Oh and every time I go there, the baristas are very nice.  You never get the coffee snob vibe, which personally turns me off to some coffee shops. ", pos 
Epoch Coffee ," 7/16/2016 This place has great coffee and pastries.  However, it's hit or miss with the baristas.  Some are lovely and friendly, others are typical hipster with an attitude.    Regardless, I come to this place when I'm nearby because I love supporting local coffee shops and the lattes are made well! ", neutral 
Epoch Coffee ," 6/10/2016 I'm not from Austin, but I've been to more than few coffee shops here. When I'm staying in North Austin, Epoch is my new fave. There's plenty of space, a back area with tables, and super fast wifi. Like legit. I went to another spot in east Austin and they were rocking dial up...like for real. I heard the modem times when trying to connect (older folks know what I'm talking about). Anyway, there's no problem with connectivity at Epoch. Plus, the bartenders are super friendly. What more do you need when you're writing/studying/on a blind date? It's comfortable and the coffee is great. Check it out next time your in north Austin. ", pos 
Epoch Coffee ," 11/17/2015 7 check-ins Love this place! Excellent Americanos. Great layout, cozy and warm decor, always friendly baristas, patio seating out back. A small cozy bar as well. This place is usually pretty quiet when I go in between 12 and 3. Lots of people on their laptops. They do have some food, I think most is premade. ", pos 
Epoch Coffee , 9/12/2016 Listed in Coffee Shop Working This is my favorite place to drink coffee and work. It's in a nice complex where you can walk around for a break. , pos 
Epoch Coffee , 5/13/2016 Wow. Had their mocha. It was outstanding. My Starbucks cultured taste buds now have a new definition of good coffee. Things will never be the same after this. One sip and i couldn't resist. Thought about licking the mug. But people were around. , pos 
Epoch Coffee ," 9/1/2015 1 check-in I really liked the original Epoch location near airport blvd. I have good memories there, drinking coffee with my friends and eating good pasteries. I saw this new location when I was going to Madam mam's for lunch and instrantly I kenw that that is the place that I would like to go for a cup of coffee after the lunch.  I like this place, the atmosphere, and nice people working there. Everyhing should be above four strats. Except, the taste of coffee. I am not a coffee expert so my taste toward coffee may be very particular. I like dark french roast but when I tried the ""regular"" drip coffee. It was very sour. I know some coffee beans (or the type of roasting) have sour flavor but that's not the style of coffee that I prefer. So this review may be very skewed.  Definetly a good location and parking is fairly easy. Coffee break ", neutral 
Epoch Coffee ," 3/21/2016 Another good coffee shop in Austin... I'm really amazed at how many places in this city are on point with their espresso. This location is tidy and comfortable. A good balance between shops that are so minimalistic you feel like you are in a museum art piece, and the places that feel like they haven't been cleaned in a dozen years. Like most places, I try an Americano the first time I stop in and unlike many places the Americano was perfect. I could imagine this place is slammed on the weekends given the location but I came in on a Monday afternoon. Plenty of seats taken by people with laptops and tablets, but still more than adequate seating.  Barista's seemed chill and friendly enough for me. ", pos 
Epoch Coffee ," 10/6/2016 Meh. I was excited to try a new coffee shop while I was on this side of town. I wasn't greeted at all, no smile, no thank you by the cashier nor the barista. Coffee was decent tasting but not even that hot. I guess I'm not cool enough for this place. ", neutral 
Epoch Coffee ," 3/10/2016 1 check-in This coffee place is a hidden gem in North Austin.  Think a cross between Mozart's and ""your local"" where people know you and actually talk to you.  They don't just ask your name.  Their latte art was the best I've seen, and yes, I've been to Medici Really pretty coffee art on my mocha ", pos 
Epoch Coffee , 12/27/2015 1 check-in This place is busy busy. I see why now! The coffee is good and cheap!!! It seems too busy and crammed though. Not a type of study place to go too if you're looking for quiet. There are tons of tables and plugs for your laptop/charger though. Baristas were friendly. , pos 
Epoch Coffee , 8/23/2016 Love Epoch!! hands down my favorite coffee shop in North Austin. Could live off those Iced Mojo's :) , pos 
Epoch Coffee , 7/24/2016 Excellent Coffee. Really good atmosphere. I really enjoyed my experience here. It was a really good place to get some work done. It is very cozy!!! They also have super fast wifi too !!! , pos 
Epoch Coffee ," 4/8/2016 One of my favorite coffee places. I get a iced soy vanilla latte, the espresso is amazing! My only complaint is they only have one size and it is small for the price compared to other local coffee shops but you do get what you pay for in flavor. ", pos 
Epoch Coffee ," 6/15/2015 1 check-in I agree with the general star rating for this location... Call me picky! and I am when it comes to my coffee... :D especially if they set my expectations for good coffee, and especially if they have some good tools to make it... Also I expect that hip vibe from the place, stylish cups and warm welcome environment. Epoch disappointed on a few of those parameters... The space is large, but lacks style and atmosphere, feels like an old sandwich shop that was rented for, what I expected to be, a great coffee shop.  Now, my cappuccino... It's espresso and foam, people! A lot of foam (not macchiato) and not much milk (not a latte). It looked pretty, but was all milk inside... Sight... May be their sandwiches are great... And the Internet is pretty fast. So, may be I will be back, just make sure to have lower expectations... They still have better coffee than Starbucks, don't get me wrong :) ", neutral 
Epoch Coffee ," 7/6/2016 I ordered the vanilla almond milk latte and fell in love. It's everything a latte should be . Light fluffy and (for me) perfectly sweet. They make their own syrups in house. The vanilla doesn't overwhelm coffee instead complementing it with every sip. The environment is perfect if you want to come study in a cool , laid back atmosphere.  The barista was so sweet and patient with me and all of my questions. ""What's good here?"" ""Do u have vanilla almond milk?"" Ect. The drink was made in a jiffy with a beautiful latte leaf design to go. I will definitely be coming back soon. ", pos 
Epoch Coffee ," 10/29/2015 Updated review I went back to Epoch recently and I think they might have a new manager. They recently closed for a deep cleaning and it's WAY warmer in there now. Also the baristas that were jerks seem to be gone. The coffee is even better.  Seems like they're made a lot of positive changes, which is why I wanted to do this update! ", pos 
Epoch Coffee ," 7/20/2014 4 check-ins I have held off on reviewing this place as I am very torn between three or four stars.  I have landed on three as I have come here several times, and have always taken my coffee away, as I am never compelled to stay here.  The coffee and staff are great, but cleanliness and ambiance are lacking.  My favorite is the cold brew coffee (sourced from Texas coffee roasters).  Their espresso is also tasty (sourced by Cuvee).  By the afternoon the pastries are limited and look stale, there is a small kitchen that serves up East End pies, and some interesting sounding food bowls and sandwiches.  Not really any fast take away gluten free options. The comfortable couch section off to the side looks dank and dirty sometimes, and just a hint too dark.  The rest of the seating area is cleaner, and they do have a nice small outside patio when the weather is right.  What is up with the ladies bathroom?  The door is still missing, and the useable stall looks like it was cleaned several weeks ago.    I also like that this place is open till 12 am, which makes a quick take away coffee before heading to a late night Alamo movie convenient See all photos from Mindy H. for Epoch Coffee ", neutral 
Epoch Coffee ," 3/14/2015 1 check-in On convenience, really good wireless connectivity. friendliness ...they are really really good, but if rating them on coffee...it is definitely meh.  But then not everyone is obsessed about that kind of stuff like me.  And when I say coffee ...I don't mean a latte, but a pour over or do a espresso. They guys have a pretty expensive machine to pull espressos, let they are always a let down with a very thin watery to non-existent crema, pour overs are done so hurriedly that once does not really get the full extraction of flavor for what otherwise should be a great cup of coffee coming from Cuvee.  On the other side of coin is easy accessibility, really good connection speeds, reasonable service and fairly helpful staff then ends up with this place being A-OK. A fairly pedestrian espresso. ..no discernable crema ", neutral 
Epoch Coffee ," 5/7/2016 Since all of my other reviews on Yelp tend to be complaints (sorrynotsorry) I thought I'd give a shout out to one of my favorite spots to quaff caffeine and work. The staff is friendly, kind, and  quick, the atmosphere is chill and has the paradoxical feel of an industrial space that is also and inviting. The coffee is strong and ethically sound, they have a small but decent selection of GF snacks, and even though sometimes it gets so crowded I've walked in and turned right back around to leave, mostly there is room at the inn. Their pretty authentic, homemade chai is the perfect combination of flavorful and potent but not too sweet. If you're used to a super sugary chai you might look elsewhere. I only wish they stayed open later here, like their rougher-around-the-edges sibling on North Loop. ", pos 
Epoch Coffee ," 10/27/2015 I love this place. I've been going for around a year and a half now and it is my go-to spot. The atmosphere is awesome and great for getting work done. It's also very chill, so showing up in the evening to chat with friends or work on group projects is fun, but the best part about Epoch is the baristas. They make an effort to know your name and have conversations with you and all are very friendly and offer suggestions if you're looking for something new to drink. The music selection kind of goes everywhere, but I kind of like it. It's never the same thing. They even offer a place to display art and don't take a cut if you sell anything. The coffee is also very good after they changed to a new brand a few months ago.  I think the only reason I have to not give 5 stars is that the internet is finicky at best and doesn't work at all at worst. It seems to work best in the mornings when very few people are in, but you start jumping between their two routers around noon and into the evening. I wouldn't say much about it except it is kinda of a 'working' coffee-shop, and if I KNOW I need internet that day for a client, I have to pass and go somewhere I know I won't get dropped or work from home.  All that being said, this is still my #1 place to go in Austin. Great atmosphere, very relaxing and not too loud so I can concentrate on what I'm doing or hear a conversation I am having with a friend. Keep up the good work guys! ", pos 
Epoch Coffee ," 10/11/2015 I've been a regular at Epoch for a little over a year now. I keep coming back because the atmosphere is chill, the house-made chai is good, and the baristas are friendly and knowledgeable.  Yes, the music selection is quirky-sometimes they play a little too much Kate Bush or have an odd mix going on in the background-but it's rarely too distracting for getting work done.  They're working on being more personable by asking names and having more conversations with customers, and most of their baristas are coming from other coffee shops around town.  I haven't yet had a reason not to return. The plentiful parking and convenient north location are also big wins. ", pos 
Epoch Coffee , 1/15/2016 1 check-in Great place to come off of Anderson Lane. I live in the neighborhood so I come here all the time. Great place to drink coffee and hang out with friends. Small and intimate area but nice courtyard in the back to move around. , pos 
Epoch Coffee ," 3/20/2014 Updated review 6 check-ins This was my favorite new discovery, but sadly it did not last. Parking had always been awful, but there has not been any seating the last two times I've gone in and prices were just increased $0.50 for all drinks (except the cortado, I think). I know $0.50 isn't a lot, but the original prices were already higher than Starbucks and I don't feel like Epoch deserves any slack for mispricing when they have had another store open for years to experiment with. Also, my usual cappuccino had always been served in their bigger cups (about 12 oz) and they just recently downsized all drinks (except mochas, as far as I can tell) to their small cups (about 8 oz).  Updated prices, for reference:  Cappuccino: $3.25 to $3.75 (Starbucks Tall = $2.75) Latte: $3.50 to $4.00 (Starbucks Tall = $2.75) Mocha: $3.75 to $4.25 (Starbucks Tall = $3.25) Drip: $2.00 to $2.50 (Starbucks Tall = $1.65)  If you're rich and willing to pay a buck more for less coffee, of course Epoch tastes better. But if you're a poor student like me, back across the street to Starbucks it is... New menu as of 05/06/14, but careful because it'll probably be completely different tomorrow ", neutral 
Epoch Coffee ," 8/17/2015 Staff: Super friendly and accommodating. Products: Great drinks and they carry Zhi Tea, which is the best tea in town Location: As a Northie, hard to beat. Always plenty of parking. So glad this place exists. ", pos 
Epoch Coffee ," 10/15/2015 BIG THANKS to Britt @ Epoch Coffee for introducing San Francisco's most delicious coffee roaster, Ritual Coffee Roasters, to The Great State of Texas!!  This coffee is so delish it doesn't need cream and it sure as heck doesn't need sugar. It's delicious all until itself and Britt made sure Epoch Coffee serves it daily. They also sell it by the package to enjoy at home.  Ritual was started in the heart of the Mission district in San Francisco by Eileen Hassi in 2005. I remember when I worked at Flora Grubb Gardens Eileen teaching me about coffee flavors and roasting while she hand stamped her paper cups with a rubber stamp. Eileen travels to the coffee growers all over the world and makes sure her coffee farmers ""aim for 100% direct trade and hire and take care of the nicest people we can find."" more: ritualroasters.com/about…  Go to Epoch Coffee NOW! ", pos 
Epoch Coffee , 1/17/2014 13 check-ins Listed in Life is like a cup of coffee I had 45 minutes to kill before meeting a friend nearby for dinner and decided to check out this new Epoch location. There are 3 things I care about when it comes to a coffee shop:  Good ice coffee (no bitterness) TopoChico A clean and comfortable place to sit  Epoch took care of all 3. , pos 
Epoch Coffee ," 12/18/2013 118 check-ins Listed in ""Nuptial Coffee Bliss!"", Anderson Lane is the new Black This new Anderson Epoch bears the same resemblance with its North Loop sibling as I have with my own sister - absolutely none. I should probably disclose I don't actually have a sister.  And since we're in disclosing mode, let me mention my coffee consumption has gone from two quarts a day to less than two cups, because it's my worst trigger for smoking ever. The point being nothing pisses me off quicker these days than tepid swill posing as coffee. That puts me in a really really, dark place.     I'm happy to report this new Epoch is all sunshine and rainbows. Their $2 house pour using my cup was wonderful. They have Russell's pastries, a real kitchen from 10am-2pm, and WiFi blazing at 10m-down. A laid-back & friendly staff who appear to enjoy working there. And granted this place is brand-spanking new, but it's so clean and sterile here that you can literally do coffee bean surgery right off the floor. If you want to feel personality, head over to the North Loop Epoch, you'll have to give this Anderson Epoch a little more time to develop.    The bottom line is let's see how they fare, with Starbie's around the corner and Genuine Joe's up the street. Maybe they're shooting for the post-Alamo crowd, or the Anderson Lane lunch-hoppers. Maybe if you build it, they will come. I do know this new Epoch has good coffee and it's a pleasant respite. In this particular hip & cool gentrified section of town, it's almost quietly epic. No particular reason why I like this pic, I just do. Okay, I like playing with contrasts & angles. They make a pretty cortado here for $3. Awww, coffee art. See all photos from Errol M. for Epoch Coffee ", pos 
Epoch Coffee ," 1/24/2016 This is one of the better executed coffee shops that we have visited in Austin. There is plenty of seating, different types of seating, spread out, outdoor even. The music is loud enough to blend the noises but not enough to take over your brain. We can't speak to the coffee. For us, coffee is either drinkable or not: it was fine. We didn't try the wifi which is normally important to us but other reviewers said it is fine. The only suggestion is to integrate some textile into the decor to absorb some of the background noise given all of the hard surfaces. ", pos 
Epoch Coffee , 4/23/2016 3 check-ins Great coffee and espresso. Above average wifi. Lots of seating. Not enough power outlets. OK outdoor space. , pos 
Epoch Coffee ," 3/17/2015 1 check-in Listed in Coffee Houses We were visiting our friends in Austin and we stopped in to grab coffeee. The parking lot was super busy too. We walked in and the coffee shop has a ton of room for people to meet up/study. I got the Chai latte and they make their own Chai which isn't as sweet as others. I really liked it and we sat to chat for a while.  If I was still a student in austin, I'd probably come by here to study. My student-self was looking at all the tables and outlets. ", pos 
Epoch Coffee , 1/11/2014 1 check-in Cute location and relaxed feel if you want to get away and have a nice secluded conversation with a friend. Nice couches and plenty of tables for studying and enjoying all the lovely items Epoch has to offer.  Epoch served me my FIRST cappuccino and I'm HOOKED! Freakin baby cup gave me the shakes at 11:30pm and now I can't wait to go back. It also didn't help that I chased that down with their tea. Ben was such a sweetheart and told us he would do a second steeping on our tea. I loved everything about this place and can't wait to visit again. I wish there were more laid back/spacious coffee houses in San Antonio! Austinites are SPOILED! My first cappuccino! Oh so good! , pos 
Epoch Coffee ," 8/23/2016 Great collection of espresso, don't forget to check out their tea selection! They have one with pecan, and it's just delicious! ", pos 
Epoch Coffee ," 4/2/2016 Good coffee, great location. Lots places to eat after. Had a  croissant that was fairly hard, so wasn't impressed with pastry selection. Study spot wise, it depends on the people working that day. There seems to always be louder music playing, and not the kind you can easily tune out, with certain people working. Genuine joes us better for studying on those days, even though its smaller. ", pos 
Epoch Coffee , 1/26/2015 Updated review Still love this place! We went in November when it was delightfully nice out and had a couple of vanilla lattes outside and it was really great. , pos 
Epoch Coffee ," 8/7/2015 Good coffee, tea, and good food.  I'm a big fan of East Side so I of course loved their pizza.  No issues with the staff or Internet.  The parking can be a little weird with the theater next door but that just means a bit further of a walk.  Ultimately the 5 stars come from the fact that there's nothing around it to compete.  Starbucks is ... well, you know.   Genuine Joe experiences have been mixed. ", pos 
Epoch Coffee , 12/30/2015 Not much for decoration or atmosphere... But this cup in front of me might be the best cup of coffee I have ever had. , pos 
Epoch Coffee ," 12/28/2014 Love finding coffee spots. After a disappointing dinner at Korea House, we headed over here for some tea. I ordered a Coconut Chai tea (only comes in a pot). The Barista was really friendly. I loved the cozy feeling of the area. Thanks Austin! Coconut chai tea ", pos 
Epoch Coffee , 3/12/2016 So much improvement!!! This place has totally turned it around since they opened. That was rocky. Now it's lovely. The staff is great it's clean. Drinks are on point. Great job guys. Oh and the bottled water helps support drug and alcohol recovery so that's awesome! , pos 
Epoch Coffee ," 3/8/2016 If you ever are looking to grab a cup of coffee you should give this place a try at least once. I have not had many things here as I feel the only thing I need is the Iced Mojo, but based purely on the Iced Mojo itself I highly recommend it. No need for creamer or sugar it is good to go!  The staff/employees do provide the service expected but do not go above and beyond.  Cozy environment, not as hipster as some of the Epochs closer to downtown. ", pos 
Epoch Coffee ," 11/25/2015 Good coffee- the baristas were great. I use to be a barista so when I get a taste of a good cup of black I really appreciate it. The energy seemed a bit lacking in the atmosphere this morning. But that could just be me, otherwise I'd give it 5 stars. ", pos 
Epoch Coffee ," 8/8/2015 I've been coming here for a few years now. They have a great selection of coffee and tea. It's pretty mellow in here so it's ideal for working or studying. Employees are pretty nice overall, hard to beat. ", pos 
Epoch Coffee ," 12/28/2014 1 check-in Pretty nice place here, very good environment for studying if you can in a coffee house environment. I got some coconut chai tea without milk and it cost around $4. The only complaint I would have was that after I finished the tea, there were these little bugs flying around and into my cup and it was a bit disgusting. Other than the fly problem, it was pretty good place and tea. The flies are an easy problem to get rid of. Coconut Chai Latte ", pos 
Epoch Coffee ," 9/27/2014 1 check-in Just have to say that I stopped by Epoch because Genuine Joe doesn't understand the concept of staying open during their posted times and how that affects customer service.    So my g/f and I walk in and the place is packed, but the line is small.  Apparently this was the place to be on a Saturday night.  We walk up to the counter and the barista was super nice.  Answered all our questions and treated each customer before us, to include us, like we were friends.  Small conversation and just being genuinely nice.    Cappuccino was apparently the best one my g/f had ever experienced.  I had a blood orange tea that was unique and delicious.  I really like that they fill their own tea bags.  The set up is made for studying, so if you want to have a conversation, it's a bit awkward, but not that bad.  They have some table games and couch/lounge areas to be a bit more secluded and play games. ", pos 
Epoch Coffee ," 7/9/2014 Updated review I like Epoch coffee still. Clean lines, fast wifi, great A/C, new outside seating. I haven't resampled food and I'm not going to buy those pastries sitting there since 8am.  Here's the gig though. It's been 7 months and that bathroom is still a broken down mess. The door to the second stall is still off. The towel dispenser is hanging open like a gaping maw with sodden roll of towel on top. The one bathroom that does function has grimy floors and the TP is off the roll sitting on the handicap bar.  There are 30 people in here and one lonely barista trying to do it all which makes wait times long and her life miserable (I'm sure.) I expect some of these things at the old location which is arguably less put together but I thought they'd fix some of these things in the half year they've been open. ", neutral 
Epoch Coffee ," 10/15/2014 4 check-ins That area needed a good coffeehouse and this was it. I was sick and tired of going to a coffeehouse which I'm going to name but I'll give you a hint - they have private events scheduled and they will kick you out of the room. Then you have to fend for yourself. I didn't want to go to Starbucks either. It's a nice area with old school furniture and there are board games.  Their coffee hits the spot. If I'm in the area, this is where I'm going to get some good coffee. ", pos 
Epoch Coffee ," 1/31/2016 I like this place, even though I've recently sworn off caffeine (mostly). The service is nice and the selection of teas and snacks is good. I got a burnt (like, ""why did you think it was okay to put these ingredients into the tortilla?,"" burnt) breakfast taco, emailed them (nicely!) about it, and they gave me a gift card to apologize.  I do wish they could better control noise, and have more outlets for laptops, but if you go prepared with headphones and a full battery you'll enjoy your experience. ", pos 
Epoch Coffee , 7/25/2016 Love this place. I usually get the mocha with almond milk. Always good. They serve Tyson's breakfast tacos in the morning. Baristas are always friendly. Plenty of tables and wifi. Great spot to chill or get out of the office. , pos 
Epoch Coffee ," 7/29/2015 I have been to this place a couple of times -- usually Saturday afternoons.  I have to say their iced coffee is good, albeit a little on the acidic side (which is somewhat typical in cold brews anyway).   They make amaaaaazing espresso -- very smooth and drinkable.  People who work here seem decent and knowledgable.  I haven't ever had an issue I needed resolved, so I'm not entirely sure how they handle that sort of thing.  Prices are a couple quarters more than I would expect on most drinks.  Nice chill vibe in the shop, and lots of seating.  Girl's bathroom is really spacious and clean.  Overall, pretty good -- but definitely not the end all. ", pos 
Epoch Coffee ," 11/2/2014 292 check-ins My neighborhood was low on local coffee shops, so I was thrilled when Epoch opened a new location right around the corner. I like the original location ok, but this one suits my style a bit more. (Yeah, I know, I'm a bit of yuppie.) They also display local artists work.  There's lots of comfortable seating: several couches, lots of tables for working, and a patio out back. The baristas are always friendly and willing to debate you on which Star Wars movie is best, plus they make a mean cortado.  NOTE: They FINALLY fixed that second door in the ladies room a couple months ago. ", pos 
Epoch Coffee ," 5/10/2015 The drinks here are pretty top notch, especially if you consider your options in the area. Usually they only have one person working up front, which for me is fine, never the impatient one.  Russell's pastry's are offered from the front counter which I've never been a fan of, but this review is based solely on the coffee & the service I've received. Not sure why people are annoyed that they sit out all day. I've worked at many places that sell pastries (including whole foods) if you think they are being rotated out in an hourly basis, you're not very food smart..  I usually order a cortado & it never really disappoints. Texas coffee traders is served for ice coffee instead of the cuvée that is used for espresso. I love TCT & wish they would be able to shine a bit more in Austin. The tea selection here is pretty good, I get the white blueberry iced sometimes, haven't been to very many places that offer fancy teas, cooled.  The only thing that bugs me is the barista will often ignore me when I'm next in line & loudly chat to a friend that has walked in behind me. Usually the friends order is taken first & then I'm left with a smug, ""what can I get you?"" I know this isn't the owner, who is kinda quiet, which doesn't bother me. Just something that irks me.. I'm a regular, but not a stay too long chatty kind of person. This of course doesn't deter me from coming back, just an excuse for a soul eye roll.  All in all I really like the vibe of this place, it's always really clean, the music is perfect in the AM, the coffee is delicious & they have a good patio in the back. ", pos 
Epoch Coffee ," 7/18/2014 2 check-ins Listed in 100 reviews in 2014? Done and Done and Done., I'm pretty much a coffee shop expert. Epoch's expansion, Circa 13 is ok... just ok.  I REALLY like the original Epoch... it's pretty much got the coffee shop game on lock... this one... feels too clean... and kindof empty.  That emptiness is what I'm basing this review on.  The staff at Epoch are always chill and great people... and the coffee is always great as well.... but this place is just missing something... the character that the original Epoch has.. it's just not there.  If you're at Korea House or in the area and don't want to travel to get coffee, this is a great spot...and definitely better than the Starbucks just a few blocks away... but otherwise, I wouldn't really go out of my way to go here. ", neutral 
Epoch Coffee ," 9/19/2015 This place had a cute atmosphere, plenty of comfortable seating, extremely amiable staff, and just a generally pleasant place to work. Unfortunately I have to dock it for it's coffee though. I haven't tried everything, but the few drinks I've had were ok at best. I haven't tried the food or the tea so I'm not reviewing those, but I do wish the coffee were better. That being said, I like sweet drinks so if you don't, then you'll probably like it more than I did. ", pos 
Epoch Coffee ," 9/27/2015 This Epoch has a nice environment and a very Austin vibe. The tea is good, it's usually fairly quiet, mostly the background music and some faint chatter of what I assume are students.  I've had problems connecting to Wifi almost every time though. There are two options, one for the front, one for the back, but either way I still get problems.  Overall, it's nice, and I'd be okay coming here to hang out, but studying on a laptop becomes risky with the hit or miss internet connection. ", neutral 
